"","upc","descrip","price","q","sales","volsales","unit","marca","importada","artesanal","ale","lager","Alcohol_volumen","Ano_fund","Sigue"
"588","8549873942","PETE'S WICKED SEASON","0.95002872","37529.52","35341.801","13322980.04","Oz","PETE'S","0","0","","","","",""
"589","8549874011","PETE'S WICKED RED","0.91160613","26481.193","23803.869","9400824.147","Oz","PETE'S","0","0","","","","",""
"590","2791610005","PIKE PLACE PALE ALE","1.1653874","5.9980054","6.9899998","2129.291992","Oz","PIKE PLACE ","0","0","","","","",""
"591","7231113001","PILSNER URQUELL NR B","1.2075889","461.84641","561.63","163955.4834","Oz","PILSNER  ","1","0","","","","",""
"592","7231163001","PILSNER URQUELL NR B","1.2415425","36090","44259.449","12811949.93","Oz","PILSNER  ","1","0","","","","",""
"593","8873320622","POINT BOCK BEER","0.70356721","131.95612","91.379997","46844.42383","Oz","POINT  ","0","1","","","","",""
"594","8873320641","POINT BEER LNNR BTLS","0.68662328","91853.453","60642.32","32607977.65","Oz","POINT  ","0","1","","","","",""
"595","8873320648","POINT PALE ALE","0.72484159","1127.625","803.10999","400306.8945","Oz","POINT  ","0","1","","","","",""
"596","4948361740","PSCHORR BRAU WEISS N","1.4134876","14413.724","20373.619","5116871.977","Oz","PSCHORR  ","1","0","","","","",""
"597","7642091111","PYRAMID BEST BROWN A","1.3017963","77.974068","100.87","27680.7959","Oz","PYRAMID  ","0","0","","","","",""
"598","7642091112","PYRAMID PALE ALE","1.318216","71.976067","94.879997","25551.50391","Oz","PYRAMID  ","0","0","","","","",""
"599","7642091117","PYRAMID HEFEWEIZEN","1.3321095","173.94215","231.70999","61749.46777","Oz","PYRAMID  ","0","0","","","","",""
"600","7642091119","PYRAMID APRICOT ALE","1.3321095","149.95013","199.75","53232.2998","Oz","PYRAMID  ","0","0","","","","",""
"601","7262010105","RANIER DRAFT REGULAR","0.3931492","1919.3618","744.03998","681373.4478","Oz","RANIER  ","0","0","","","","",""
"602","7262010106","RANIER DRAFT LIGHT C","0.39882609","879.70752","345.56","312296.166","Oz","RANIER  ","0","0","","","","",""
"603","4523810001","RAZOR'S EDGE","1.1814184","203.93219","240.15999","72395.92773","Oz","RAZOR'S EDGE ","0","0","","","","",""
"604","3410000129","MILLER RED DOG CANS","0.66460901","11870.053","7883.7495","4213868.854","Oz","RED DOG","0","0","","","","",""
"605","3410000144","RED DOG 22OZ NR","0.85619366","186.93785","158.18001","66362.93542","Oz","RED DOG","0","0","","","","",""
"606","3410067306","MILLER RED DOG CANS","0.50632381","218543.33","108279.9","77582883.18","Oz","RED DOG","0","0","","","","",""
"607","3410067505","MILLER RED DOG NR BT","0.64479887","144276.03","91350.195","51217989.74","Oz","RED DOG","0","0","","","","",""
"608","3410067528","MILLER RED DOG NR BT","0.60556668","353306.53","200301.73","125423815.7","Oz","RED DOG","0","0","","","","",""
"609","2124222010","RED HOOK DOUBLE BLAC","1.4677606","194.26874","285.14001","68965.40277","Oz","RED HOOK","0","0","","","","",""
"610","2124260006","RED HOOK ESB N.R.","1.1153073","13843.396","15193.899","4914405.921","Oz","RED HOOK","0","0","","","","",""
"611","9200000207","RED RIVER LAGER","0.83194321","161.94615","134.73","57490.88379","Oz","RED RIVER","0","0","","","","",""
"612","8382056793","RED STRIPE N.R. BTLS","1.1336124","30349.908","33740.918","10774217.49","Oz","RED STRIPE","1","0","","","","",""
"613","1820000613","RED WOLF LAGER LNNR","0.62146777","82232.656","49958.871","29192593.24","Oz","RED WOLF","0","0","","","","",""
"614","1820000617","RED WOLF LAGER LNNR","0.63399255","107718.18","66944.641","38239955.02","Oz","RED WOLF","0","0","","","","",""
"615","71960700003","RHINO CHASERS LAGER","0.94702876","1217.5951","1139.45","432246.2744","Oz","RHINO CHASERS ","0","0","","","","",""
"616","71960700004","RHINO CHASERS LAGER","0.95698476","101.96609","97.329994","36197.96387","Oz","RHINO CHASERS ","0","0","","","","",""
"617","71960700011","RHINO CHASERS AMERIC","0.99866527","17.994017","17.969999","6387.875977","Oz","RHINO CHASERS ","0","0","","","","",""
"618","9530113001","ROGUE ALE","1.4988315","17.994017","26.969999","6387.875977","Oz","ROGUE","0","1","","","","",""
"619","9530113008","ROGUE ALE","1.4988315","41.986038","62.93","14905.04395","Oz","ROGUE","0","1","","","","",""
"620","9530113017","ROGUE DEAD GUY ALE","2.4499052","60.479893","148.17","21470.36115","Oz","ROGUE","0","1","","","","",""
"621","9530113027","ROGUE HAZELNUT BROWN","2.4499052","20.159964","49.389996","7156.787048","Oz","ROGUE","0","1","","","","",""
"622","9530113100","ROGUE AMERICAN AMBER","0.99866527","65.978058","65.889999","23422.21191","Oz","ROGUE","0","1","","","","",""
"623","9530113103","ROGUE OREGON ALE","0.99866527","29.990026","29.949999","10646.45996","Oz","ROGUE","0","1","","","","",""
"624","7143922033","ROLLING ROCK KING SI","1.0345094","1785.0731","1834.76","633700.9634","Oz","ROLLING ROCK ","0","0","no","si","4.4","1939","si"
"625","7143934500","ROLLING ROCK PREM BE","0.68673182","317324.47","210681.94","112650193","Oz","ROLLING ROCK ","0","0","no","si","4.4","1939","si"
"626","7143934512","ROLLING ROCK NR","0.737315","1091.637","804.09003","387531.1445","Oz","ROLLING ROCK ","0","0","no","si","4.4","1939","si"
"627","7143934806","ROLLING ROCK PREM BE","0.70056695","98055.398","66271.57","34809665.57","Oz","ROLLING ROCK ","0","0","no","si","4.4","1939","si"
"628","8769210012","SAMUEL ADAMS LAGER N","0.90183264","1301135.4","1134982","461903054.3","Oz","SAMUEL ADAMS","0","0","","","","",""
"629","8769210014","SAMUEL ADAMS LAGERNR","0.90981311","318014.25","274388.72","112895061.6","Oz","SAMUEL ADAMS","0","0","","","","",""
"630","8769210508","SAMUEL ADAMS WINTER","1.1779872","14363.224","16609.02","5098944.418","Oz","SAMUEL ADAMS","0","0","","","","",""
"631","8769211216","SAMUEL ADAMS LAGER K","1.119832","13196.812","14218.45","4684868.236","Oz","SAMUEL ADAMS","0","0","","","","",""
"632","8769220012","SAM ADAMS LIGHTSHIP","0.94443387","6225.9297","5815.5996","2210205.089","Oz","SAMUEL ADAMS","0","0","","","","",""
"633","8769226102","SAMUEL ADAMS SCOTCH","0.92984384","55415.574","50395.969","19672528.74","Oz","SAMUEL ADAMS","0","0","","","","",""
"634","8769227102","SAM ADAMS CHERRY WHE","1.0777507","33426.887","35865.18","11866544.29","Oz","SAMUEL ADAMS","0","0","","","","",""
"635","8769227200","SAM ADAMS CHERRY WHE","1.2466872","335.38849","417.20999","119062.9118","Oz","SAMUEL ADAMS","0","0","","","","",""
"636","8769228102","SAM ADAMS OLD FEZZIW","1.1064789","7893.3755","8581.9004","2802148.266","Oz","SAMUEL ADAMS","0","0","","","","",""
"637","8769228400","SAMUEL ADAMS OLD FEZ","1.0673949","758.0813","806.46002","269118.8605","Oz","SAMUEL ADAMS","0","0","","","","",""
"638","8769229103","SAM ADAMS WINTER CLA","0.99832892","9548.8252","9538.04","3389832.852","Oz","SAMUEL ADAMS","0","0","","","","",""
"639","8769230030","SAMUEL ADAMS BOSTON","0.91492712","200663.28","177522.81","71235463.8","Oz","SAMUEL ADAMS","0","0","","","","",""
"640","8769230040","SAMUEL ADAMS OCTOBER","1.0059968","165592.94","161234.66","58785493.53","Oz","SAMUEL ADAMS","0","0","","","","",""
"641","8769230060","SAMUEL ADAMS LAGER N","0.83194321","107.9641","89.819992","38327.25586","Oz","SAMUEL ADAMS","0","0","","","","",""
"642","8769231022","SAMUEL ADAMS SEASONA","0.90973419","342.71939","311.25","121665.3807","Oz","SAMUEL ADAMS","0","0","","","","",""
"643","8769232022","SAMUEL ADAMS BOSTON","1.0792958","1733.7568","1795.83","615483.6886","Oz","SAMUEL ADAMS","0","0","","","","",""
"644","8769239102","SAMUEL ADAMS GOLDEN","0.93320614","103447.6","93876.602","36723899.06","Oz","SAMUEL ADAMS","0","0","","","","",""
"645","8769240020","SAMUEL ADAMS CREAM S","0.9381094","65696.156","60355.098","23322135.2","Oz","SAMUEL ADAMS","0","0","","","","",""
"646","8769240501","SAMUEL ADAMS HONEY P","0.90247822","146495.28","129079.46","52005827.79","Oz","SAMUEL ADAMS","0","0","","","","",""
"647","8769241022","SAMUEL ADAMS CREAM S","1.0917901","2455.8501","2614.1499","871826.79","Oz","SAMUEL ADAMS","0","0","","","","",""
"648","8769241102","SAMUEL ADAMS SEASONA","1.1534389","713.76263","824.77997","253385.7471","Oz","SAMUEL ADAMS","0","0","","","","",""
"649","8769241103","SAMUEL ADAMS SEASONA","0.9994989","23.992022","23.98","8517.167969","Oz","SAMUEL ADAMS","0","0","","","","",""
"650","8769241522","SAMUEL ADAMS HONEY P","1.0903658","3375.8774","3602.4199","1198436.528","Oz","SAMUEL ADAMS","0","0","","","","",""
"651","8769250040","SAMUEL ADAMS SEASONA","1.0802661","18095.982","18820.9","6424073.959","Oz","SAMUEL ADAMS","0","0","","","","",""
"652","8769251216","SAMUEL ADAMS CRNBRY","1.1011013","665.77863","730.02002","236351.4121","Oz","SAMUEL ADAMS","0","0","","","","",""
"653","8572501501","SAMUEL SMITH PALE AL","1.9989978","5.9980054","11.99","2129.291992","Oz","SAMUEL SMITH","0","0","","","","",""
"654","8572501503","SAMUEL SMITH NUT BRO","1.6655536","29.990026","49.949993","10646.45996","Oz","SAMUEL SMITH","0","0","","","","",""
"655","8572511509","SAM SMITH OATMEAL ST","1.3862941","53.982048","44.709999","19163.62793","Oz","SAMUEL SMITH","0","0","","","","",""
"656","8797501350","SAPPORO DRAFT BEER N","0.94877839","17508.178","16409.1","6215403.328","Oz","SAPPORO  ","1","1","","","","",""
"657","8797502650","SAPPORO DRAFT BEER C","1.0945138","40343.754","42947.75","14322032.16","Oz","SAPPORO  ","1","1","","","","",""
"658","8797511350","SAPPORO DRY BEER NR","0.93197644","1445.5193","1347.1899","513159.3701","Oz","SAPPORO  ","1","1","","","","",""
"659","7248001103","SCHAEFER BEER CANS","0.37032047","647.78461","240.73","229963.5352","Oz","SCHAEFER  ","0","0","","","","",""
"660","5230000012","SCHLITZ BEER","0.40539667","54617.84","20358.631","19389332.95","Oz","SCHLITZ  ","0","0","","","","",""
"661","5230000042","SCHLITZ MALT LIQUOR","0.59064543","2747.0864","1618.0199","975215.7324","Oz","SCHLITZ  ","0","0","","","","",""
"662","5230000046","SCHILTZ MALT LIQUOR","0.47650215","559.81384","244.53999","198733.9116","Oz","SCHLITZ  ","0","0","","","","",""
"663","5230000047","SCHLITZ MALT LIQUOR","0.52211916","12882.383","6749.6997","4573245.838","Oz","SCHLITZ  ","0","0","","","","",""
"664","5230000057","SCHLITZ RED BULL NR","0.53717858","1386.2057","744.63995","492103.0171","Oz","SCHLITZ  ","0","0","","","","",""
"665","5230000548","SCHLITZ ICE CAN","0.37668771","2957.0166","1117.5699","1049740.955","Oz","SCHLITZ  ","0","0","","","","",""
"666","5230001966","SCHLITZ REGULAR","0.33302736","2831.0586","942.82001","1005025.82","Oz","SCHLITZ  ","0","0","","","","",""
"667","3410010602","SHARPS NON-ALCOHOLIC","0.48041898","303607.03","142090.06","107780502.3","Oz","SHARPS  ","1","0","","","","",""
"668","78036971960","SHIPYARD EXPORT ALE","1.199234","3238.9229","3897.0999","1149817.677","Oz","SHIPYARD  ","0","1","","","","",""
"669","78036991902","SHIPYARD GOAT ISLAND","1.1961516","569.81049","682.04999","202282.7393","Oz","SHIPYARD  ","0","1","","","","",""
"670","78036991904","SHIPYARD BLUE FIN ST","1.1974926","1001.6669","1200.83","355591.7627","Oz","SHIPYARD  ","0","1","","","","",""
"671","78036991907","SHIPYARD GOAT ISLAND","1.2116991","431.85638","524.27997","153309.0234","Oz","SHIPYARD  ","0","1","","","","",""
"672","78036991993","SHIPYARD OLD THUMPER","1.2125045","2735.0906","3314.4399","970957.1484","Oz","SHIPYARD  ","0","1","","","","",""
"673","8378337521","SIERRA NEVADA PALE A","1.060405","80793.133","84256.305","28681563.16","Oz","SIERRA NEVADA ","0","1","","","","",""
"674","8378347521","SIERRA NEVADA PORTER","1.0492393","6507.8359","6769.6299","2310281.811","Oz","SIERRA NEVADA ","0","1","","","","",""
"675","8378357521","SIERRA NEVADA STOUT","1.0485287","7029.6626","7319.4199","2495530.215","Oz","SIERRA NEVADA ","0","1","","","","",""
"676","8839400002","SPATEN PREMIUM LAGER","1.1653874","1835.3896","2138.9399","651563.3506","Oz","SPATEN  ","1","0","","","","",""
"677","8839400004","SPATEN SPECIAL DARK","1.1653874","1055.6489","1230.24","374755.3906","Oz","SPATEN  ","1","0","","","","",""
"678","8839400006","SPATEN OKTOBERFEST","0.99866527","653.78259","652.90997","232092.8262","Oz","SPATEN  ","1","0","","","","",""
"679","7336013301","SPECIAL EXPORT CAN","0.50743073","13963.356","7062.1802","4956991.758","Oz","SPECIAL EXPORT","0","0","","","","",""
"680","7336013403","SPECIAL EXPORT REG N","0.60836011","10382.548","6241.7197","3685804.455","Oz","SPECIAL EXPORT","0","0","","","","",""
"681","7336013405","SPECIAL EXPORT REG N","0.60078746","17922.041","10451.101","6362324.486","Oz","SPECIAL EXPORT","0","0","","","","",""
"682","7336013412","SPECIAL EXPORT LIGHT","0.60796803","3676.7773","2210.1799","1305255.99","Oz","SPECIAL EXPORT","0","0","","","","",""
"683","7336013414","SPECIAL EXPORT LIGHT","0.59575075","2447.1863","1431.86","868751.1328","Oz","SPECIAL EXPORT","0","0","","","","",""
"684","7336013419","SPECIAL EXPORT LIGHT","0.54143","287.90427","155.88","102206.0156","Oz","SPECIAL EXPORT","0","0","","","","",""
"685","7336013611","SPECIAL EXPORT REG N","0.63260806","316082.91","188414.11","112209429.6","Oz","SPECIAL EXPORT","0","0","","","","",""
"686","7336013670","SPECIAL EXPORT REG N","0.72667015","2850.3855","2071.29","1011886.845","Oz","SPECIAL EXPORT","0","0","","","","",""
"687","7336013751","SPECIAL EXPORT REG C","0.67022276","1247.5851","833.21997","442892.7324","Oz","SPECIAL EXPORT","0","0","","","","",""
"688","7336013752","SPECIAL EXPORT REG N","0.60761672","57316.941","32583.471","20347514.31","Oz","SPECIAL EXPORT","0","0","","","","",""
"689","7336013755","SPECIAL EXPORT REG N","0.64528221","285984.91","179270.56","101524642.4","Oz","SPECIAL EXPORT","0","0","","","","",""
"690","7336013757","SPECIAL EXPORT REG N","0.61302155","281834.28","162201.05","100051172.3","Oz","SPECIAL EXPORT","0","0","","","","",""
"691","7336050301","SPECIAL EXPORT LIGHT","0.50659251","7197.6064","3633","2555150.391","Oz","SPECIAL EXPORT","0","0","","","","",""
"692","7336050611","SPECIAL EXPORT LIGHT","0.61920142","83216.328","49346.898","29541797.19","Oz","SPECIAL EXPORT","0","0","","","","",""
"693","7336050660","SPECIAL EXPORT LIGHT","0.64488214","113128.38","70765.891","40160576.33","Oz","SPECIAL EXPORT","0","0","","","","",""
"694","7336050662","SPECIAL EXPORT LIGHT","0.59077847","15378.886","8717.0801","5459504.674","Oz","SPECIAL EXPORT","0","0","","","","",""
"695","7336050665","SPECIAL EXPORT LIGHT","0.60753179","73091.695","42398.359","25947552.26","Oz","SPECIAL EXPORT","0","0","","","","",""
"696","7336050751","SPECIAL EXPORT LIGHT","0.68364829","143.95213","97.859993","51103.00781","Oz","SPECIAL EXPORT","0","0","","","","",""
"697","7336077661","SPECIAL EXPORT DARK","0.60909927","41314.262","24354.379","14666563.25","Oz","SPECIAL EXPORT","0","0","","","","",""
"698","7336077663","SPECIAL EXPORT DARK","0.63655657","36827.754","22921.25","13073852.85","Oz","SPECIAL EXPORT","0","0","","","","",""
"699","8066094433","ST PAULI GIRL BIG BT","1.2137595","1680.6411","2038.62","596627.6152","Oz","ST PAULI GIRL","1","0","no","si","0.0","1965","si"
"700","8066095935","ST PAULI GIRL BEER N","1.0071677","205143.78","192835.05","72826044.85","Oz","ST PAULI GIRL","1","0","no","si","0.0","1965","si"
"701","8066095937","ST PAULI GIRL LAGER","0.94357115","34440.547","31394.279","12226394.66","Oz","ST PAULI GIRL","1","0","no","si","0.0","1965","si"
"702","8066095945","ST PAULI GIRL DK BEE","0.96566218","13111.64","12150.739","4654632.297","Oz","ST PAULI GIRL","1","0","no","si","0.0","1965","si"
"703","8954031104","ST PAULI GIRL BEER N","1.0411317","39041.02","39080.508","13859561.58","Oz","ST PAULI GIRL","1","0","no","si","0.0","1965","si"
"704","8954031108","ST PAULI GIRL DK BEE","1.0171263","7485.5107","7376.8896","2657356.405","Oz","ST PAULI GIRL","1","0","no","si","0.0","1965","si"
"705","74305820299","STATE STREET AMBER A","0.91368461","79581.539","71253.898","28251446.21","Oz","STATE STREET ","0","0","","","","",""
"706","74305821299","STATE STREET MIDNIGH","0.89339137","22204.617","19515.42","7882638.958","Oz","STATE STREET ","0","0","","","","",""
"707","74305822299","STATE STREET SPEAKEA","0.8968364","29732.113","26168.65","10554900.42","Oz","STATE STREET ","0","0","","","","",""
"708","7250900006","STEINLAGERS ALE","1.1743189","407.86438","478.81998","144791.8555","Oz","STEINLAGERS  ","1","0","","","","",""
"709","7250904006","STEINLAGERS ALE","1.1653874","149.95013","174.75","53232.2998","Oz","STEINLAGERS  ","1","0","","","","",""
"710","772","STROHS LIGHT BEER","0.38312736","59.980057","22.980001","21292.91992","Oz","STROH'S","0","0","","","","",""
"711","7204000002","STROHS LIGHT BEER","0.50706637","77596.195","39239.32","27546650.52","Oz","STROH'S","0","0","","","","",""
"712","7204000006","STROHS BEER N.R.BTLS","0.5900777","15610.81","9194.9795","5541837.2","Oz","STROH'S","0","0","","","","",""
"713","7204000007","STROHS BEER","0.54606164","1271.5771","684.11005","451409.8909","Oz","STROH'S","0","0","","","","",""
"714","7204000009","STROHS BEER","0.50766581","149734.2","75763.25","53155645.38","Oz","STROH'S","0","0","","","","",""
"715","7204001110","STROH'S BEER","0.40215671","45440.891","18240.039","16131515.71","Oz","STROH'S","0","0","","","","",""
"716","7204001111","STROHS BEER","0.036820572","4198.604","151.81999","1490504.426","Oz","STROH'S","0","0","","","","",""
"717","7204001112","STROH'S LIGHT","0.40113282","15522.838","6217","5510607.544","Oz","STROH'S","0","0","","","","",""
"718","7204001113","STROHS BEER","0.038506575","16015125","596762.19","5685369439","Oz","STROH'S","0","0","","","","",""
"719","7204001122","STROHS REG LONGNECK","0.50753492","146081.42","72942.617","51858906.54","Oz","STROH'S","0","0","","","","",""
"720","7204001123","STROHS LIGHT LONGNEC","0.50123143","50503.207","25013.561","17928638.57","Oz","STROH'S","0","0","","","","",""
"721","7204001151","STROHS BEER N.R.BTLS","0.66638225","2155.2832","1437.98","765125.5698","Oz","STROH'S","0","0","","","","",""
"722","7204004441","STROHS LIGHT BEER","0.038316436","5548.1553","208.33","1969595.133","Oz","STROH'S","0","0","","","","",""
"723","7204004443","STROHS LIGHT BEER","0.038397342","8135695","303376.75","2888171720","Oz","STROH'S","0","0","","","","",""
"724","7204004456","STROHS NONALCOHOLIC","0.6298216","37997.363","23816.379","13489064.78","Oz","STROH'S","0","0","","","","",""
"725","7204031232","STROH'S","0.36081582","560423.69","196973.8","198950397","Oz","STROH'S","0","0","","","","",""
"726","7204031310","STROHS BEER","0.40933552","651719.31","258705.5","231360351.4","Oz","STROH'S","0","0","","","","",""
"727","7204031313","STROH'S DRAFT LIGHT","0.37687528","239.92023","90.420006","85171.67969","Oz","STROH'S","0","0","","","","",""
"728","7204031373","STROH'S","0.37741673","8097.3076","3036.28","2874544.167","Oz","STROH'S","0","0","","","","",""
"729","7204031374","STROHS LIGHT BEER","0.36441252","10106.64","3662.5801","3587856.98","Oz","STROH'S","0","0","","","","",""
"730","7204061321","STROHS LIGHT BEER","0.40426067","274204.81","108324.98","97342712.91","Oz","STROH'S","0","0","","","","",""
"731","7204061328","STROHS LIGHT BEER","0.35926732","263372.44","92530.938","93497210.99","Oz","STROH'S","0","0","","","","",""
"732","2556924161","SUMMIT EXTRA PALE AL","1.0080847","1421.5273","1424.13","504642.2021","Oz","SUMMIT","0","1","","","","",""
"733","2556971416","SUMMIT PORTER - UNIO","1.1520497","161.94615","184.73","57490.88379","Oz","SUMMIT","0","1","","","","",""
"734","8885700060","SUNTORY DRY BEER NR","0.91530424","125.95811","115.28999","44715.13184","Oz","SUNTORY  ","1","0","","","","",""
"735","8920000826","TECATE BEER","0.96532089","299.90027","289.5","106464.5996","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"736","8928600008","TECATE BEER","0.96532089","11.996011","11.58","4258.583984","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"737","8982600009","TECATE BEER CANS","0.91460568","37115.656","31426.408","13176058.87","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"738","8982600041","TECATE BEER","0.96397787","1025.6589","987.47998","364108.9307","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"739","8982650001","TECATE N.R. BTLS","0.88607085","45069.012","38350.98","15999500.05","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"740","8982690002","TECATE / 4 WRAPPED 6","0.59781075","10340.562","5915.9199","3670899.395","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"741","8982690027","TECATE LIGHT N.R. BT","0.80867964","695.76862","556.83997","246997.8711","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"742","8982690090","TECATE LIGHT CANS","0.92479092","419.86038","377.28","149050.4395","Oz","TECATE  ","1","0","no","no","4.5","1944","si"
"743","6810940359","TENNENTS LAGERNR BTL","1.1653874","5.9980054","6.9899998","2129.291992","Oz","TENNENTS  ","1","0","","","","",""
"744","76810940359","TENNENTS LAGER","1.3058352","4105.6348","5241.3296","1457500.366","Oz","TENNENTS  ","1","0","","","","",""
"745","3354494405","TSINGTAO BEER","1.0691065","8973.0166","9460.5596","3185420.823","Oz","TSINGTAO  ","1","0","","","","",""
"746","8205410441","WARSTEINER GERMAN BE","0.94067502","161.94615","153.73","57490.88379","Oz","WARSTEINER  ","1","0","","","","",""
"747","8205410444","WARSTEINER GERMAN BE","0.93461168","104335.3","95155.055","37039034.28","Oz","WARSTEINER  ","1","0","","","","",""
"748","8205410665","WARSTEINER LIGHT (GE","0.90084571","3352.885","2965.3699","1190274.225","Oz","WARSTEINER  ","1","0","","","","",""
"749","8205430441","WARSTEINER GERMAN BE","1.2139226","3964.5483","4794.0498","1407414.683","Oz","WARSTEINER  ","1","0","","","","",""
"750","8205480441","WARSTEINER","0.86779469","22072.66","18352.449","7835794.529","Oz","WARSTEINER  ","1","0","","","","",""
"751","8982600600","WATNEY'S RED","1.2920167","1751.4176","2202.5798","621753.2637","Oz","WATNEY'S  ","1","0","","","","",""
"752","7336091405","WEINHARDS BOAR'S HEA","0.74684691","37343.582","26825.869","13256971.98","Oz","WEINHARDS  ","0","0","","","","",""
"753","8087201512","WEINHARDS PALE ALE W","0.73339283","6849.7222","4878.8296","2431651.46","Oz","WEINHARDS  ","0","0","","","","",""
"754","2124260007","WHEAT HOOK N.R.","1.1653874","905.69879","1055.49","321523.0908","Oz","WHEAT HOOK ","0","0","","","","",""
"755","2124260011","WHEAT HOOK N.R.","1.1653874","1175.609","1370.0399","417341.2305","Oz","WHEAT HOOK ","0","0","","","","",""
"756","7231111201","WHITBREAD ALE NR BTL","1.2479148","47.984043","59.879997","17034.33545","Oz","WHITBREAD  ","1","0","","","","",""
"757","7336010122","WINDY CITY ALE NR 6P","0.87321788","2801.0686","2429.4299","994379.3604","Oz","WINDY CITY ","0","0","","","","",""
"758","1820000875","WINTER BREW","0.96915251","2597.1365","2505.46","921983.4336","Oz","WINTER BREW","0","1","","","","",""
"759","3682493103","WIT BEER","0.99866527","11.996011","11.98","4258.583984","Oz","WIT  ","0","0","","","","",""
"760","1497450009","WOODCHUCK DRAFT CIDE","1.1653874","5038.3247","5871.5996","1788605.273","Oz","WOODCHUCK  ","0","0","","","","",""
"761","1497460009","WOODCHUCK DARK & DRY","0.99866527","173.94215","173.70999","61749.46777","Oz","WOODCHUCK  ","0","0","","","","",""
"762","7794202535","WOODPECKER CIDER","1.1653874","203.93219","237.65999","72395.92773","Oz","WOODPECKER  ","1","0","","","","",""
"763","8332600020","YOUNGS SPECIAL LONDO","1.6655536","71.976067","119.87998","25551.50391","Oz","YOUNGS  ","1","1","","","","",""
"764","7199077603","ZIMA CLEARMALT L.N.N","0.80906224","366646.09","295056.38","130159361.2","Oz","ZIMA  ","0","0","","","","",""
"765","7199077609","ZIMA CLEARMALT","1.0857956","6174.4473","6703.9399","2191928.695","Oz","ZIMA  ","0","0","","","","",""
"766","7199077803","ZIMA GOLD LNNR","0.81814396","8703.1055","7159.9697","3089602.68","Oz","ZIMA  ","0","0","","","","",""
"767","7199077807","ZIMA GOLD BIG BOTTLE","1.0858154","54.98172","59.700001","19518.51031","Oz","ZIMA  ","0","0","","","","",""
"768","2981520001","ZYWIEC POLISH BEER N","0.99333912","22156.633","21819.689","7865604.606","Oz","ZYWIEC  ","1","0","","","","",""
